loggingTime(txt),loggingSample(N),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),
25:23.1,2696,232817.5489,-0.054473877,0.996948242,0.062271118,standing
25:23.1,2697,232817.5589,-0.053543091,0.996124268,0.061706543,standing
25:23.1,2698,232817.569,-0.053970337,0.996337891,0.061141968,standing
25:23.1,2699,232817.579,-0.052871704,0.997787476,0.061660767,standing
25:23.1,2700,232817.589,-0.051895142,0.997497559,0.061813354,standing
25:23.1,2701,232817.599,-0.050888062,0.997360229,0.062973022,standing
25:23.1,2702,232817.609,-0.050811768,0.996643066,0.063903809,standing
25:23.2,2703,232817.619,-0.05128479,0.996459961,0.063049316,standing
25:23.2,2704,232817.629,-0.051116943,0.996566772,0.061737061,standing
25:23.2,2705,232817.639,-0.050552368,0.995040894,0.062026978,standing
25:23.2,2706,232817.649,-0.050598145,0.995040894,0.061752319,standing
25:23.2,2707,232817.659,-0.05065918,0.99609375,0.059005737,standing
25:23.2,2708,232817.669,-0.049331665,0.996673584,0.058898926,standing
25:23.2,2709,232817.679,-0.048065186,0.995864868,0.061233521,standing
25:23.2,2710,232817.689,-0.047912598,0.996627808,0.062805176,standing
25:23.2,2711,232817.6991,-0.049209595,0.998062134,0.06211853,standing
25:23.2,2712,232817.7091,-0.050827026,0.998321533,0.060256958,standing
25:23.3,2713,232817.7191,-0.052047729,0.997879028,0.058258057,standing
25:23.3,2714,232817.7291,-0.051605225,0.998443604,0.057861328,standing
25:23.3,2715,232817.7391,-0.050643921,0.996994019,0.057449341,standing
25:23.3,2716,232817.7491,-0.049041748,0.995346069,0.060470581,standing
25:23.3,2717,232817.7591,-0.048370361,0.99407959,0.05960083,standing
25:23.3,2718,232817.7691,-0.04725647,0.995315552,0.061767578,standing
25:23.3,2719,232817.7791,-0.049377441,0.996368408,0.061889648,standing
25:23.3,2720,232817.7891,-0.050033569,0.997879028,0.060791016,standing
25:23.3,2721,232817.7991,-0.049362183,0.999801636,0.059417725,standing
25:23.3,2722,232817.8092,-0.049667358,1.000305176,0.057617188,standing
25:23.4,2723,232817.8192,-0.050201416,1.000015259,0.058105469,standing
25:23.4,2724,232817.8292,-0.049911499,0.998291016,0.057815552,standing
25:23.4,2725,232817.8392,-0.049331665,0.996704102,0.059432983,standing
25:23.4,2726,232817.8492,-0.049133301,0.995346069,0.061416626,standing
25:23.4,2727,232817.8592,-0.049911499,0.994659424,0.062026978,standing
25:23.4,2728,232817.8692,-0.051315308,0.99446106,0.061920166,standing
25:23.4,2729,232817.8792,-0.052963257,0.995544434,0.061264038,standing
25:23.4,2730,232817.8892,-0.053131104,0.995986938,0.060958862,standing
25:23.4,2731,232817.8992,-0.052368164,0.997924805,0.059707642,standing
25:23.4,2732,232817.9092,-0.050735474,0.998275757,0.059326172,standing
25:23.5,2733,232817.9192,-0.049758911,0.997024536,0.059280396,standing
25:23.5,2734,232817.9293,-0.049041748,0.996398926,0.060150146,standing
25:23.5,2735,232817.9393,-0.048614502,0.997375488,0.061264038,standing
25:23.5,2736,232817.9493,-0.050323486,0.997772217,0.060913086,standing
25:23.5,2737,232817.9593,-0.051528931,0.997909546,0.060150146,standing
25:23.5,2738,232817.9693,-0.053848267,0.998016357,0.060302734,standing
25:23.5,2739,232817.9793,-0.053726196,0.997207642,0.06149292,standing
25:23.5,2740,232817.9893,-0.053253174,0.996505737,0.062438965,standing
25:23.5,2741,232817.9993,-0.052886963,0.994522095,0.06350708,standing
25:23.5,2742,232818.0093,-0.05317688,0.993682861,0.062652588,standing
25:23.6,2743,232818.0193,-0.053085327,0.99571228,0.062942505,standing
25:23.6,2744,232818.0293,-0.05406189,0.995269775,0.063186646,standing
25:23.6,2745,232818.0393,-0.053070068,0.994567871,0.062576294,standing
25:23.6,2746,232818.0494,-0.053619385,0.995147705,0.060394287,standing
25:23.6,2747,232818.0594,-0.052841187,0.996337891,0.059432983,standing
25:23.6,2748,232818.0694,-0.050994873,0.995880127,0.05960083,standing
25:23.6,2749,232818.0794,-0.050582886,0.995025635,0.061019897,standing
25:23.6,2750,232818.0894,-0.050186157,0.995529175,0.062179565,standing
25:23.6,2751,232818.0994,-0.050765991,0.997283936,0.06137085,standing
25:23.6,2752,232818.1094,-0.050994873,0.996551514,0.059967041,standing
25:23.7,2753,232818.1194,-0.050643921,0.995315552,0.06072998,standing
25:23.7,2754,232818.1294,-0.050048828,0.995559692,0.059890747,standing
25:23.7,2755,232818.1394,-0.050140381,0.99810791,0.058380127,standing
25:23.7,2756,232818.1494,-0.050521851,1.000762939,0.058517456,standing
25:23.7,2757,232818.1594,-0.052246094,1.00302124,0.058792114,standing
25:23.7,2758,232818.1694,-0.052444458,1.002548218,0.060028076,standing
25:23.7,2759,232818.1795,-0.052307129,1.001037598,0.06010437,standing
25:23.7,2760,232818.1895,-0.053421021,0.998077393,0.058578491,standing
25:23.7,2761,232818.1995,-0.05456543,0.994140625,0.059844971,standing
25:23.7,2762,232818.2095,-0.055358887,0.993408203,0.059646606,standing
25:23.8,2763,232818.2195,-0.05519104,0.993759155,0.058242798,standing
25:23.8,2764,232818.2295,-0.054580688,0.992980957,0.058807373,standing
25:23.8,2765,232818.2395,-0.052505493,0.992416382,0.059631348,standing
25:23.8,2766,232818.2495,-0.052276611,0.993591309,0.060943604,standing
25:23.8,2767,232818.2595,-0.048858643,0.995773315,0.060333252,standing
25:23.8,2768,232818.2695,-0.047317505,0.9974823,0.060043335,standing
25:23.8,2769,232818.2795,-0.047790527,0.998352051,0.059234619,standing
25:23.8,2770,232818.2896,-0.047958374,0.998916626,0.054718018,standing
25:23.8,2771,232818.2996,-0.048782349,0.998641968,0.054031372,standing
25:23.8,2772,232818.3096,-0.049423218,0.998092651,0.055114746,standing
25:23.9,2773,232818.3196,-0.05015564,0.996932983,0.055450439,standing
25:23.9,2774,232818.3296,-0.050354004,0.996063232,0.055480957,standing
25:23.9,2775,232818.3396,-0.050735474,0.997711182,0.057067871,standing
25:23.9,2776,232818.3496,-0.049087524,0.996871948,0.057769775,standing
25:23.9,2777,232818.3596,-0.049194336,0.995986938,0.059677124,standing
25:23.9,2778,232818.3696,-0.049209595,0.995040894,0.057662964,standing
25:23.9,2779,232818.3796,-0.049377441,0.996368408,0.055923462,standing
25:23.9,2780,232818.3896,-0.050949097,0.996231079,0.054244995,standing
25:23.9,2781,232818.3996,-0.050323486,0.995239258,0.054321289,standing
25:23.9,2782,232818.4097,-0.049819946,0.996200562,0.055160522,standing
25:24.0,2783,232818.4197,-0.049484253,0.997772217,0.055740356,standing
25:24.0,2784,232818.4297,-0.050506592,0.999969482,0.057159424,standing
25:24.0,2785,232818.4397,-0.052505493,1.000823975,0.058105469,standing
25:24.0,2786,232818.4497,-0.053161621,1.000747681,0.058380127,standing
25:24.0,2787,232818.4597,-0.053787231,0.999237061,0.056945801,standing
25:24.0,2788,232818.4697,-0.053237915,0.99671936,0.05696106,standing
25:24.0,2789,232818.4797,-0.052474976,0.99432373,0.05809021,standing
25:24.0,2790,232818.4897,-0.051025391,0.993530273,0.059295654,standing
25:24.0,2791,232818.4997,-0.050582886,0.994384766,0.059448242,standing
25:24.0,2792,232818.5097,-0.051895142,0.995407104,0.059234619,standing
25:24.1,2793,232818.5197,-0.052276611,0.996871948,0.059906006,standing
25:24.1,2794,232818.5298,-0.05317688,0.99760437,0.058273315,standing
25:24.1,2795,232818.5398,-0.054367065,0.997116089,0.056762695,standing
25:24.1,2796,232818.5498,-0.054092407,0.997207642,0.055770874,standing
25:24.1,2797,232818.5598,-0.053878784,0.997970581,0.055923462,standing
25:24.1,2798,232818.5698,-0.052978516,0.996841431,0.056488037,standing
25:24.1,2799,232818.5798,-0.050689697,0.996826172,0.0572052,standing
25:24.1,2800,232818.5898,-0.050216675,0.996231079,0.058319092,standing
25:24.1,2801,232818.5998,-0.050048828,0.996612549,0.058547974,standing
25:24.1,2802,232818.6098,-0.050567627,0.996261597,0.059158325,standing
25:24.2,2803,232818.6198,-0.051727295,0.997650146,0.06010437,standing
25:24.2,2804,232818.6298,-0.050979614,0.997680664,0.060241699,standing
25:24.2,2805,232818.6398,-0.050933838,0.997299194,0.058868408,standing
25:24.2,2806,232818.6498,-0.050628662,0.997314453,0.059127808,standing
25:24.2,2807,232818.6599,-0.050064087,0.997497559,0.057846069,standing
25:24.2,2808,232818.6699,-0.050582886,0.998947144,0.058410645,standing
25:24.2,2809,232818.6799,-0.051712036,0.99961853,0.060440063,standing
25:24.2,2810,232818.6899,-0.052658081,0.998901367,0.059051514,standing
25:24.2,2811,232818.6999,-0.052581787,1.000366211,0.058227539,standing
25:24.2,2812,232818.7099,-0.054031372,0.998779297,0.05796814,standing
25:24.3,2813,232818.7199,-0.053192139,0.996688843,0.058273315,standing
25:24.3,2814,232818.7299,-0.052856445,0.994354248,0.059310913,standing
25:24.3,2815,232818.7399,-0.053497314,0.993621826,0.060882568,standing
25:24.3,2816,232818.7499,-0.05229187,0.99508667,0.061645508,standing
25:24.3,2817,232818.7599,-0.053359985,0.995239258,0.060668945,standing
25:24.3,2818,232818.7699,-0.053070068,0.997085571,0.06161499,standing
25:24.3,2819,232818.7799,-0.051391602,0.996185303,0.059432983,standing
25:24.3,2820,232818.79,-0.052536011,0.997436523,0.059936523,standing
25:24.3,2821,232818.8,-0.052200317,0.997573853,0.059234619,standing
25:24.3,2822,232818.81,-0.051956177,0.997055054,0.058654785,standing
25:24.4,2823,232818.82,-0.053909302,0.997314453,0.058273315,standing
25:24.4,2824,232818.83,-0.054534912,0.997192383,0.058151245,standing
25:24.4,2825,232818.84,-0.054031372,0.996566772,0.059127808,standing
25:24.4,2826,232818.85,-0.053131104,0.996017456,0.058258057,standing
25:24.4,2827,232818.86,-0.05178833,0.997680664,0.058502197,standing
25:24.4,2828,232818.87,-0.051498413,0.998153687,0.05796814,standing
25:24.4,2829,232818.88,-0.051254272,0.996520996,0.058486938,standing
25:24.4,2830,232818.89,-0.051635742,0.996383667,0.05859375,standing
25:24.4,2831,232818.9,-0.053222656,0.997894287,0.058792114,standing
25:24.4,2832,232818.91,-0.053878784,1,0.059066772,standing
25:24.5,2833,232818.9201,-0.054473877,1.00088501,0.057998657,standing
25:24.5,2834,232818.9301,-0.054229736,0.998565674,0.057479858,standing
25:24.5,2835,232818.9401,-0.053817749,0.99659729,0.058181763,standing
25:24.5,2836,232818.9501,-0.05406189,0.996353149,0.059539795,standing
25:24.5,2837,232818.9601,-0.052307129,0.996200562,0.059783936,standing
25:24.5,2838,232818.9701,-0.054000854,0.995483398,0.059844971,standing
25:24.5,2839,232818.9801,-0.054702759,0.99621582,0.058837891,standing
25:24.5,2840,232818.9901,-0.056182861,0.996505737,0.058410645,standing
25:24.5,2841,232819.0001,-0.056167603,0.995986938,0.058929443,standing
25:24.5,2842,232819.0101,-0.056594849,0.995895386,0.056289673,standing
25:24.6,2843,232819.0201,-0.056716919,0.997085571,0.0572052,standing
25:24.6,2844,232819.0301,-0.055328369,0.998413086,0.058807373,standing
25:24.6,2845,232819.0402,-0.055725098,0.998474121,0.059509277,standing
25:24.6,2846,232819.0502,-0.055084229,0.996337891,0.058639526,standing
25:24.6,2847,232819.0602,-0.055618286,0.995437622,0.058792114,standing
25:24.6,2848,232819.0702,-0.054779053,0.995559692,0.059066772,standing
25:24.6,2849,232819.0802,-0.054077148,0.995788574,0.057937622,standing
25:24.6,2850,232819.0902,-0.052993774,0.995498657,0.058532715,standing
25:24.6,2851,232819.1002,-0.053070068,0.99760437,0.056793213,standing
25:24.6,2852,232819.1102,-0.052749634,1.001754761,0.055603027,standing
25:24.7,2853,232819.1202,-0.051757813,1.00227356,0.054321289,standing
25:24.7,2854,232819.1302,-0.051498413,0.999404907,0.056060791,standing
25:24.7,2855,232819.1402,-0.053314209,0.996429443,0.057006836,standing
25:24.7,2856,232819.1502,-0.054046631,0.996109009,0.057281494,standing
25:24.7,2857,232819.1602,-0.054382324,0.996459961,0.057647705,standing
25:24.7,2858,232819.1702,-0.056411743,0.996383667,0.057327271,standing
25:24.7,2859,232819.1803,-0.056762695,0.998428345,0.058258057,standing
25:24.7,2860,232819.1903,-0.057388306,0.999420166,0.057907104,standing
25:24.7,2861,232819.2003,-0.056427002,0.996017456,0.057952881,standing
25:24.7,2862,232819.2103,-0.054473877,0.993881226,0.060134888,standing
25:24.8,2863,232819.2203,-0.054214478,0.994781494,0.057846069,standing
25:24.8,2864,232819.2303,-0.055999756,0.996032715,0.055953979,standing
25:24.8,2865,232819.2403,-0.057067871,0.996871948,0.055435181,standing
25:24.8,2866,232819.2503,-0.058425903,0.996276855,0.054397583,standing
25:24.8,2867,232819.2603,-0.058914185,0.995254517,0.055953979,standing
25:24.8,2868,232819.2703,-0.058578491,0.996414185,0.05821228,standing
25:24.8,2869,232819.2803,-0.057357788,0.996932983,0.059234619,standing
25:24.8,2870,232819.2903,-0.055831909,0.995834351,0.059295654,standing
25:24.8,2871,232819.3003,-0.055755615,0.995346069,0.057754517,standing
25:24.8,2872,232819.3104,-0.054870605,0.9949646,0.055938721,standing
25:24.9,2873,232819.3204,-0.056121826,0.995025635,0.053604126,standing
25:24.9,2874,232819.3304,-0.057647705,0.996231079,0.051269531,standing
25:24.9,2875,232819.3404,-0.057052612,0.997665405,0.048309326,standing
25:24.9,2876,232819.3504,-0.055953979,0.999755859,0.04876709,standing
25:24.9,2877,232819.3604,-0.055038452,0.998901367,0.050765991,standing
25:24.9,2878,232819.3704,-0.053604126,0.998001099,0.053482056,standing
25:24.9,2879,232819.3804,-0.051849365,0.997955322,0.053085327,standing
25:24.9,2880,232819.3904,-0.051681519,0.996414185,0.051986694,standing
25:24.9,2881,232819.4004,-0.051635742,0.994674683,0.052276611,standing
25:24.9,2882,232819.4104,-0.05178833,0.993240356,0.050186157,standing
25:25.0,2883,232819.4204,-0.051605225,0.994903564,0.049987793,standing
25:25.0,2884,232819.4304,-0.051300049,0.99937439,0.048065186,standing
25:25.0,2885,232819.4405,-0.051681519,1.001998901,0.04737854,standing
25:25.0,2886,232819.4505,-0.052825928,1.00227356,0.048400879,standing
25:25.0,2887,232819.4605,-0.052856445,1.000869751,0.050842285,standing
25:25.0,2888,232819.4705,-0.0546875,0.998275757,0.051345825,standing
25:25.0,2889,232819.4805,-0.057647705,0.994812012,0.0521698,standing
25:25.0,2890,232819.4905,-0.059356689,0.99458313,0.052902222,standing
25:25.0,2891,232819.5005,-0.061050415,0.996109009,0.052947998,standing
25:25.0,2892,232819.5105,-0.060256958,1.000320435,0.052108765,standing
25:25.1,2893,232819.5205,-0.060409546,1.002746582,0.048797607,standing
25:25.1,2894,232819.5305,-0.058944702,1.002441406,0.047485352,standing
25:25.1,2895,232819.5405,-0.056671143,0.999038696,0.047225952,standing
25:25.1,2896,232819.5505,-0.054138184,0.996124268,0.047210693,standing
25:25.1,2897,232819.5606,-0.052978516,0.993530273,0.048614502,standing
25:25.1,2898,232819.5706,-0.052978516,0.991226196,0.0493927,standing
25:25.1,2899,232819.5806,-0.054870605,0.993255615,0.049133301,standing
25:25.1,2900,232819.5906,-0.057266235,0.99621582,0.047744751,standing
25:25.1,2901,232819.6006,-0.057876587,0.99822998,0.04750061,standing
25:25.1,2902,232819.6106,-0.057983398,0.996887207,0.047988892,standing
25:25.2,2903,232819.6206,-0.057861328,0.995910645,0.049194336,standing
25:25.2,2904,232819.6306,-0.057647705,0.996749878,0.049606323,standing
25:25.2,2905,232819.6406,-0.058624268,0.997970581,0.048431396,standing
25:25.2,2906,232819.6506,-0.059829712,0.998046875,0.049560547,standing
25:25.2,2907,232819.6606,-0.059997559,0.998184204,0.048980713,standing
25:25.2,2908,232819.6706,-0.060775757,0.998092651,0.049438477,standing
25:25.2,2909,232819.6807,-0.060287476,0.996658325,0.049072266,standing
25:25.2,2910,232819.6907,-0.059387207,0.995559692,0.050033569,standing
25:25.2,2911,232819.7007,-0.058425903,0.995162964,0.05027771,standing
25:25.2,2912,232819.7107,-0.060165405,0.996154785,0.048965454,standing
25:25.3,2913,232819.7207,-0.060028076,0.996459961,0.050140381,standing
25:25.3,2914,232819.7307,-0.060287476,0.995742798,0.049163818,standing
25:25.3,2915,232819.7407,-0.06111145,0.996292114,0.048660278,standing
25:25.3,2916,232819.7507,-0.06149292,0.99899292,0.047576904,standing
25:25.3,2917,232819.7607,-0.061141968,1.000427246,0.044952393,standing
25:25.3,2918,232819.7707,-0.061386108,1.00050354,0.043548584,standing
25:25.3,2919,232819.7807,-0.061462402,0.999298096,0.043319702,standing
25:25.3,2920,232819.7907,-0.059616089,0.997970581,0.044525146,standing
25:25.3,2921,232819.8007,-0.059555054,0.997451782,0.046401978,standing
25:25.3,2922,232819.8108,-0.060653687,0.995758057,0.047317505,standing
25:25.4,2923,232819.8208,-0.060195923,0.995956421,0.047622681,standing
25:25.4,2924,232819.8308,-0.061203003,0.996185303,0.046386719,standing
25:25.4,2925,232819.8408,-0.061416626,0.995910645,0.045730591,standing
25:25.4,2926,232819.8508,-0.061355591,0.995376587,0.044387817,standing
25:25.4,2927,232819.8608,-0.062515259,0.995513916,0.044311523,standing
25:25.4,2928,232819.8708,-0.061737061,0.99609375,0.043106079,standing
25:25.4,2929,232819.8808,-0.059402466,0.997619629,0.043167114,standing
25:25.4,2930,232819.8908,-0.058517456,0.998718262,0.042541504,standing
25:25.4,2931,232819.9008,-0.057510376,1.000320435,0.041748047,standing
25:25.4,2932,232819.9108,-0.057647705,1.000198364,0.041412354,standing
25:25.5,2933,232819.9208,-0.059494019,0.999908447,0.041259766,standing
25:25.5,2934,232819.9309,-0.062179565,0.998382568,0.040084839,standing
25:25.5,2935,232819.9409,-0.062896729,0.996536255,0.038650513,standing
25:25.5,2936,232819.9509,-0.063018799,0.99597168,0.037597656,standing
25:25.5,2937,232819.9609,-0.062973022,0.996368408,0.038070679,standing
25:25.5,2938,232819.9709,-0.062576294,0.996368408,0.037765503,standing
25:25.5,2939,232819.9809,-0.060409546,0.998092651,0.037857056,standing
25:25.5,2940,232819.9909,-0.058807373,1.000610352,0.039077759,standing
25:25.5,2941,232820.0009,-0.058837891,1.000305176,0.038070679,standing
25:25.5,2942,232820.0109,-0.060272217,0.998657227,0.037200928,standing
25:25.6,2943,232820.0209,-0.060913086,0.997085571,0.035324097,standing
25:25.6,2944,232820.0309,-0.061477661,0.995910645,0.034042358,standing
25:25.6,2945,232820.0409,-0.061325073,0.996520996,0.031417847,standing
25:25.6,2946,232820.051,-0.061141968,0.99961853,0.029220581,standing
25:25.6,2947,232820.061,-0.060195923,1.001586914,0.028656006,standing
25:25.6,2948,232820.071,-0.059921265,1.002563477,0.031539917,standing
